record_type,port_path,status,classification,priority,sha1,sha256,reference_count,original_paths,notes,width,height,mode,bit_depth_estimate,has_alpha,alpha_min,alpha_max,transparent_pixels,partial_alpha_pixels,parse,frametime,interpolate,explicit_frames,frame_spec
PORT,models/chesthungry.png,MATCH,EXACT_TC4_COPY,P1,192d9c378e49634af120097ee5be84c861491470,2b8dc5862822afa315c2c797e7b8081daa7be89517bdb36c69ff437ee04ac8cb,1,textures/models/chesthungry.png,Byte-exact copy of an original TC4 asset.,64,64,RGBA,32,True,0,255,1852,0,,,,,
PORT,models/chicken.png,MATCH,EXACT_TC4_COPY,P1,37367af03256fc2a55ae5b1be811db6919354882,c0f7cb5ac0cc62b130bd87ceb2d90b7d1227fda1de637f401371c7404e0210d8,1,textures/models/chicken.png,Byte-exact copy of an original TC4 asset.,128,64,RGBA,32,True,0,255,6176,0,,,,,
PORT,models/cow.png,MATCH,EXACT_TC4_COPY,P1,0f94d990927da82e2f6c5f2ca346e63f15a0bd22,9aa12f95d71d39f369043c45be49370e509eebb57becf2925de4cec9ee2b5086,1,textures/models/cow.png,Byte-exact copy of an original TC4 asset.,128,64,RGBA,32,True,0,255,1316,328,,,,,
PORT,models/crab.png,MATCH,EXACT_TC4_COPY,P1,b9b715a8d827709657ed573658986a6f62be9645,e3d6e8461b884b070744dc178cec9e400b1ea6a730880ae9298a4ab17ef17fd3,1,textures/models/crab.png,Byte-exact copy of an original TC4 asset.,256,128,RGBA,32,True,0,255,26138,12,,,,,
PORT,models/craboverlay.png,MATCH,EXACT_TC4_COPY,P1,68365b513cba1887362c7c01ffb36e746a690534,ad0358bd7ccfcb8c3ca53bceb7eea97182defcce977ea28d2504eec2d5f76dcb,1,textures/models/craboverlay.png,Byte-exact copy of an original TC4 asset.,256,128,RGBA,32,True,0,255,31124,1538,,,,,
PORT,models/crabvent.png,MATCH,EXACT_TC4_COPY,P1,78ed6c1fd696b76237ef091af11f1cecb899b5ae,b28c39b07eaace825f8758aa434c306363ece7978a4900f25e1daf6092a07d41,1,textures/models/crabvent.png,Byte-exact copy of an original TC4 asset.,32,32,RGB,24,False,255,255,0,0,,,,,
PORT,models/creeper.png,MATCH,EXACT_TC4_COPY,P1,b5a404750f2cea6735c80422aeefce4f37564dce,ac55f40649e6d20f74d3fd8f90c4031d335a20c1af12fb93776302f2972fb5b4,1,textures/models/creeper.png,Byte-exact copy of an original TC4 asset.,128,64,RGBA,32,True,0,255,4732,4,,,,,
PORT,models/crystal.png,MATCH,EXACT_TC4_COPY,P1,1b8da565fee14e9df023655617f19d8da5d1897f,0438f3e65afc78f9a11817685fa79b1899b4632c53ca2590076fe333343213a0,1,textures/models/crystal.png,Byte-exact copy of an original TC4 asset.,64,32,RGBA,32,True,0,242,512,1536,,,,,
PORT,models/crystalcapacitor.png,MATCH,EXACT_TC4_COPY,P1,0dadcc784fa78d768d28aef6642b217aa0def723,ff75a55dd1ebc8a2cfa2b4d5a1f20604487d0a75d973a97a971563af896a2ce3,1,textures/models/crystalcapacitor.png,Byte-exact copy of an original TC4 asset.,128,64,RGBA,32,True,0,206,2048,6144,,,,,
PORT,models/crystalizer.png,MATCH,EXACT_TC4_COPY,P1,0656ef4b5ca1c840affe3eaf06f19b4ba9e3189c,f3e5b58c19e07122441eb7e20e7a73949616e7a739917994a96d66caaebf7207,1,textures/models/crystalizer.png,Byte-exact copy of an original TC4 asset.,64,64,RGB,24,False,255,255,0,0,,,,,
PORT,models/cultist.png,MATCH,EXACT_TC4_COPY,P1,e51373aca9faf6566d2ffe807f9a7d835dd6c954,593d07ffdd8b6604669ccc18886671d310956dd409eca696da4e640b0a7e963c,1,textures/models/cultist.png,Byte-exact copy of an original TC4 asset.,64,32,RGBA,32,True,0,255,864,0,,,,,
PORT,models/cultist_leader_armor.png,MATCH,EXACT_TC4_COPY,P0,852809ae4838062d7c211b64416648cf3b3babf8,62e11254b79c0c9ec92f9d205ad74d5d8260e871029cd61ff58455339dcb6910,1,textures/models/cultist_leader_armor.png,Byte-exact copy of an original TC4 asset.,256,128,RGBA,32,True,0,255,21136,4,,,,,
PORT,models/cultist_plate_armor.png,MATCH,EXACT_TC4_COPY,P0,542eac9363ba745bfcd306f249577995fcca3a6e,e35bb492e7cdfc1ec06ee10918b3a443417b32849e1869b39b250aabe0d26fcd,1,textures/models/cultist_plate_armor.png,Byte-exact copy of an original TC4 asset.,256,128,RGBA,32,True,0,255,22640,4,,,,,
PORT,models/cultist_robe_armor.png,MATCH,EXACT_TC4_COPY,P0,a64aa4ea5038eec3e1d6add34cbb33f7fc03ae56,873c50431b727eefb1fc9ddcead76864dc42fa5cb013246e784a72745ea547f9,1,textures/models/cultist_robe_armor.png,Byte-exact copy of an original TC4 asset.,256,128,RGBA,32,True,0,255,20046,24,,,,,
PORT,models/cultistboots.png,MATCH,EXACT_TC4_COPY,P1,9a34c727ffe9d2bb2dfc1986cf8173c43a51a74e,46ba4cd49ade837af86069e2daa0591745cc575b7dc982a0d8ea42d90cbb9cf7,1,textures/models/cultistboots.png,Byte-exact copy of an original TC4 asset.,64,32,RGBA,32,True,0,255,1917,3,,,,,
PORT,models/czombie.png,MATCH,EXACT_TC4_COPY,P1,cdbba12da76dbf89a8591dbd150f96d5dd9728cf,60aae76435481da6f13a7391d0f1194b07356bfcf11c9f9a74b7d094227d08cb,1,textures/models/czombie.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,247,255,0,6,,,,,
PORT,models/decontable.png,MATCH,EXACT_TC4_COPY,P1,3a18545732b60f06b5a2bc3e28d3e3a3c8f036e4,0a916f79cf770d0502ad42a13200babe8b37a236c6c42c63c6056b1085962305,1,textures/models/decontable.png,Byte-exact copy of an original TC4 asset.,128,64,RGBA,32,True,0,255,6304,0,,,,,
PORT,models/eldritch_cube.png,MATCH,EXACT_TC4_COPY,P1,d6c18aebd9b4e0cb54591be46d3b244a31ce38bd,5e6ae3f9364ea153b109d36bde666d3f9745e10776a11e7289c8cdfa2752f049,1,textures/models/eldritch_cube.png,Byte-exact copy of an original TC4 asset.,64,64,RGBA,32,True,0,255,2560,0,,,,,
PORT,models/eldritch_golem.png,MATCH,EXACT_TC4_COPY,P1,86b2b418651891c5d9ea09f6ac4ff22e1c4a916d,a4f9a5dd04fcf0e275bc0321d9d39fcfed04dbb8c2f34702a832db1356c2b1e4,1,textures/models/eldritch_golem.png,Byte-exact copy of an original TC4 asset.,256,128,RGBA,32,True,0,255,18122,0,,,,,
PORT,models/eldritch_guardian.png,MATCH,EXACT_TC4_COPY,P1,8b135403abd3d00881037b42213f23952e2fd713,cca6fa177cdd9f533e2b5a1e51287dbf967b6f7bb470b550e3a58ea8d8a5aaad,1,textures/models/eldritch_guardian.png,Byte-exact copy of an original TC4 asset.,256,128,RGBA,32,True,0,255,19237,69,,,,,
PORT,models/eldritch_taintacle.png,MATCH,EXACT_TC4_COPY,P1,253948852a8ad3018ab76c5cdcbf372c188a5183,3a6bf12d1eba659b8066db28b47198519d60c47e2cb93da896164be46a18bde1,1,textures/models/eldritch_taintacle.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,39424,0,,,,,
PORT,models/eldritch_warden.png,MATCH,EXACT_TC4_COPY,P1,d49a2eec320201d8a0754d618e4c554054189248,0b474204072934e8bfa2a90f0d786131f21a1e2a4ed55bb6ce2f38c733d3c56b,1,textures/models/eldritch_warden.png,Byte-exact copy of an original TC4 asset.,256,128,RGBA,32,True,0,255,19169,122,,,,,
PORT,models/firebat.png,MATCH,EXACT_TC4_COPY,P1,97e8eac3534c37a6467264df182d8f56c3cde3de,433bbaa4c294de8eb1bdacfbca5022241a5002622fa09cafac6655b16a15f8ec,2,textures/models/firebat.png,Byte-exact copy of an original TC4 asset.,64,64,RGBA,32,True,0,255,3263,0,,,,,
PORT,models/fluxscrubber.png,MATCH,EXACT_TC4_COPY,P1,40de9ce4f2fc5d8e923a9f72aadfc7d69a0c25e1,4026ee51620dff64daaf6a26dafa63e5d5556709dc2ab294008a1fc6c2b259a1,1,textures/models/fluxscrubber.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,388,0,,,,,
PORT,models/fortress_armor.png,MATCH,EXACT_TC4_COPY,P0,e29daf2c754ca59a917340fa396bb94f0253a4e3,22e39ef81224365bcb8d41a9014232d46a92a0752109c7994c1ccdc460ad842d,2,textures/models/fortress_armor.png,Byte-exact copy of an original TC4 asset.,256,128,RGBA,32,True,0,255,20337,87,,,,,
PORT,models/frostshard.png,MATCH,EXACT_TC4_COPY,P1,c3f5f0a2ededa994d3438f72a58bd7eb4588fa26,728b010d16cc62c5dd5156c136f5efbdf6058c73487f44bbde735d99f0bd9dda,1,textures/models/frostshard.png,Byte-exact copy of an original TC4 asset.,64,32,RGBA,32,True,0,242,512,1536,,,,,
PORT,models/goggles.png,MATCH,EXACT_TC4_COPY,P1,c40c3cf57a8d664503bc8eb41faa0fa7e880d243,cb117adf2d42d57767ce68110cf5d7ef3ae3458b67b376cd8c5e3f5e129cd73f,1,textures/models/goggles.png,Byte-exact copy of an original TC4 asset.,128,64,RGBA,32,True,0,255,7994,0,,,,,
PORT,models/golem_clay.png,MATCH,EXACT_TC4_COPY,P1,2015c40c23daf04cdad56237811275d55b47bc90,c5271ae1a70901438c02fc8d93b924c453aea67e7177aa3151eb3027d47052e1,1,textures/models/golem_clay.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,0,255,13068,0,,,,,
PORT,models/golem_damage.png,MATCH,EXACT_TC4_COPY,P1,b18c3e9a455abf28d9fb3887c02ade0d6f11e40e,86e3d81fd092b69f49228822f6c59d43cf4402a43decfe4bf7684273c5c8a57f,2,textures/models/golem_damage.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,10182,54758,,,,,
PORT,models/golem_decoration.png,MATCH,EXACT_TC4_COPY,P1,606f523af1c1b46ae86c1a72b484d362d2d7f11c,cb4e59d3e3fcfb55fe2d32776112890710c95796b20c798c9b61445b4bcef393,2,textures/models/golem_decoration.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,0,255,11274,212,,,,,
PORT,models/golem_flesh.png,MATCH,EXACT_TC4_COPY,P1,f17010cd359aa999d62b40c17a45a9bca3d8607b,f7f6a7cae718f428ba1624c974b95fea1743200bb3c0c4cdfbc2514cb2fcf432,1,textures/models/golem_flesh.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,0,255,12758,0,,,,,
PORT,models/golem_iron.png,MATCH,EXACT_TC4_COPY,P1,b58150fff142680e4e237f27ca74a84f4c29b0f1,f50b34e0e3cf445059548f1ca492b8b43d9dce272840e48df2d852200f33d06c,1,textures/models/golem_iron.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,0,255,12654,0,,,,,
PORT,models/golem_stone.png,MATCH,EXACT_TC4_COPY,P1,63e8670af33ae610e47adda0c98dcda920e36407,2c75a3185c8d419fca9f50118ae2cf5494eefb061ea14a5de753dccb59e856f9,1,textures/models/golem_stone.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,0,255,12969,99,,,,,
PORT,models/golem_straw.png,MATCH,EXACT_TC4_COPY,P1,9f1a5188c3502641d85b95beb54175351b0248e0,22061ca098038af515241fbfe69d17178b41cecd4c8ac526c26820b2ab45273a,1,textures/models/golem_straw.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,0,255,12323,39,,,,,
PORT,models/golem_tallow.png,MATCH,EXACT_TC4_COPY,P1,3f05a95ae3fcd4f4f4d70d4ea79d70b1cbdfa6e5,e22314ca0f3d8dd80537a833e66d4e3e7b7265c56a4ada0f81c27fdcc1dd6270,1,textures/models/golem_tallow.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,0,255,12634,92,,,,,
PORT,models/golem_thaumium.png,MATCH,EXACT_TC4_COPY,P1,ae027547b66fc5f285a1250d17ba13ac36b39bfc,485fd925278416317960a20fac02ac5900547ec97c0b7595b774b37d15929ea0,1,textures/models/golem_thaumium.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,0,255,12654,0,,,,,
PORT,models/golem_wood.png,MATCH,EXACT_TC4_COPY,P1,7d5d885a06a9b84ca044080dc3617c51c8eed91e,44ffca5a6cc7162989b0d3cbb246dea8e33b1c5fecf705dfc0459115adff50fd,1,textures/models/golem_wood.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,0,255,12981,1,,,,,
PORT,models/hemis0.png,MATCH,EXACT_TC4_COPY,P1,de1abcd0af2650d2e2cc87d6799e811972e80ccc,390c3648400523a55f70b7844fb75e03ba3f40d9201988cb1656d9715697eb38,1,textures/models/hemis0.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,0,3,15259,1125,,,,,
PORT,models/hemis1.png,MATCH,EXACT_TC4_COPY,P1,0bdbae3683a478c881d10c8075a0c54ac2fb0eb8,03887eb2c3b9553f6c90ef07a39aa52c985f1256764cf47d10e85b766d4fa199,1,textures/models/hemis1.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,0,255,13796,2437,,,,,
PORT,models/hemis1.png.mcmeta,MATCH,EXACT_TC4_COPY,P1,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,8528aed6c0862de0cfd75d59908320e573b9f06393441dd605058605defd43ad,1,textures/misc/home.png.mcmeta | textures/misc/mark.png.mcmeta | textures/misc/nodes.png.mcmeta | textures/misc/particlefield.png.mcmeta | textures/misc/particles.png.mcmeta | textures/misc/particles2.png.mcmeta | textures/misc/script.png.mcmeta | textures/misc/vortex.png.mcmeta | textures/misc/wisp.png.mcmeta | textures/misc/wispy.png.mcmeta | textures/models/hemis1.png.mcmeta | textures/models/hemis10.png.mcmeta | textures/models/hemis11.png.mcmeta | textures/models/hemis12.png.mcmeta | textures/models/hemis13.png.mcmeta | textures/models/hemis14.png.mcmeta | textures/models/hemis15.png.mcmeta | textures/models/hemis2.png.mcmeta | textures/models/hemis3.png.mcmeta | textures/models/hemis4.png.mcmeta | textures/models/hemis5.png.mcmeta | textures/models/hemis6.png.mcmeta | textures/models/hemis7.png.mcmeta | textures/models/hemis8.png.mcmeta | textures/models/hemis9.png.mcmeta | textures/models/ripple.png.mcmeta | textures/models/ripple1.png.mcmeta | textures/models/ripple10.png.mcmeta | textures/models/ripple11.png.mcmeta | textures/models/ripple12.png.mcmeta | textures/models/ripple13.png.mcmeta | textures/models/ripple14.png.mcmeta | textures/models/ripple15.png.mcmeta | textures/models/ripple2.png.mcmeta | textures/models/ripple3.png.mcmeta | textures/models/ripple4.png.mcmeta | textures/models/ripple5.png.mcmeta | textures/models/ripple6.png.mcmeta | textures/models/ripple7.png.mcmeta | textures/models/ripple8.png.mcmeta | textures/models/ripple9.png.mcmeta | textures/models/scanscreen.png.mcmeta,Byte-exact copy of an original TC4 asset.,,,,,,,,,,OK,1,False,0,[]
PORT,models/hemis10.png,MATCH,EXACT_TC4_COPY,P1,d2dd568560ecce8b6643fdd869effb0767522fa1,533280f8986b61049acc1a791e018f6b789e9d3ba8b726ac8591a1b9fc319d46,1,textures/models/hemis10.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,0,194,15091,1293,,,,,
PORT,models/hemis10.png.mcmeta,MATCH,EXACT_TC4_COPY,P1,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,8528aed6c0862de0cfd75d59908320e573b9f06393441dd605058605defd43ad,1,textures/misc/home.png.mcmeta | textures/misc/mark.png.mcmeta | textures/misc/nodes.png.mcmeta | textures/misc/particlefield.png.mcmeta | textures/misc/particles.png.mcmeta | textures/misc/particles2.png.mcmeta | textures/misc/script.png.mcmeta | textures/misc/vortex.png.mcmeta | textures/misc/wisp.png.mcmeta | textures/misc/wispy.png.mcmeta | textures/models/hemis1.png.mcmeta | textures/models/hemis10.png.mcmeta | textures/models/hemis11.png.mcmeta | textures/models/hemis12.png.mcmeta | textures/models/hemis13.png.mcmeta | textures/models/hemis14.png.mcmeta | textures/models/hemis15.png.mcmeta | textures/models/hemis2.png.mcmeta | textures/models/hemis3.png.mcmeta | textures/models/hemis4.png.mcmeta | textures/models/hemis5.png.mcmeta | textures/models/hemis6.png.mcmeta | textures/models/hemis7.png.mcmeta | textures/models/hemis8.png.mcmeta | textures/models/hemis9.png.mcmeta | textures/models/ripple.png.mcmeta | textures/models/ripple1.png.mcmeta | textures/models/ripple10.png.mcmeta | textures/models/ripple11.png.mcmeta | textures/models/ripple12.png.mcmeta | textures/models/ripple13.png.mcmeta | textures/models/ripple14.png.mcmeta | textures/models/ripple15.png.mcmeta | textures/models/ripple2.png.mcmeta | textures/models/ripple3.png.mcmeta | textures/models/ripple4.png.mcmeta | textures/models/ripple5.png.mcmeta | textures/models/ripple6.png.mcmeta | textures/models/ripple7.png.mcmeta | textures/models/ripple8.png.mcmeta | textures/models/ripple9.png.mcmeta | textures/models/scanscreen.png.mcmeta,Byte-exact copy of an original TC4 asset.,,,,,,,,,,OK,1,False,0,[]
PORT,models/hemis11.png,MATCH,EXACT_TC4_COPY,P1,e8657b1e52939b0e990344bd572623dcf26721d0,7778755f335b4264ad9a2e0d562810d1334c1de3944824e6331780ff44b29ff7,1,textures/models/hemis11.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,0,150,15180,1204,,,,,
PORT,models/hemis11.png.mcmeta,MATCH,EXACT_TC4_COPY,P1,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,8528aed6c0862de0cfd75d59908320e573b9f06393441dd605058605defd43ad,1,textures/misc/home.png.mcmeta | textures/misc/mark.png.mcmeta | textures/misc/nodes.png.mcmeta | textures/misc/particlefield.png.mcmeta | textures/misc/particles.png.mcmeta | textures/misc/particles2.png.mcmeta | textures/misc/script.png.mcmeta | textures/misc/vortex.png.mcmeta | textures/misc/wisp.png.mcmeta | textures/misc/wispy.png.mcmeta | textures/models/hemis1.png.mcmeta | textures/models/hemis10.png.mcmeta | textures/models/hemis11.png.mcmeta | textures/models/hemis12.png.mcmeta | textures/models/hemis13.png.mcmeta | textures/models/hemis14.png.mcmeta | textures/models/hemis15.png.mcmeta | textures/models/hemis2.png.mcmeta | textures/models/hemis3.png.mcmeta | textures/models/hemis4.png.mcmeta | textures/models/hemis5.png.mcmeta | textures/models/hemis6.png.mcmeta | textures/models/hemis7.png.mcmeta | textures/models/hemis8.png.mcmeta | textures/models/hemis9.png.mcmeta | textures/models/ripple.png.mcmeta | textures/models/ripple1.png.mcmeta | textures/models/ripple10.png.mcmeta | textures/models/ripple11.png.mcmeta | textures/models/ripple12.png.mcmeta | textures/models/ripple13.png.mcmeta | textures/models/ripple14.png.mcmeta | textures/models/ripple15.png.mcmeta | textures/models/ripple2.png.mcmeta | textures/models/ripple3.png.mcmeta | textures/models/ripple4.png.mcmeta | textures/models/ripple5.png.mcmeta | textures/models/ripple6.png.mcmeta | textures/models/ripple7.png.mcmeta | textures/models/ripple8.png.mcmeta | textures/models/ripple9.png.mcmeta | textures/models/scanscreen.png.mcmeta,Byte-exact copy of an original TC4 asset.,,,,,,,,,,OK,1,False,0,[]
PORT,models/hemis12.png,MATCH,EXACT_TC4_COPY,P1,b435b399b7ff4e670c1b98c7e5889da5038dac54,8818b67ecbcc1930c8715dd45b766e45c71642ad96222ca580f789956a807f02,1,textures/models/hemis12.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,0,140,15270,1114,,,,,
PORT,models/hemis12.png.mcmeta,MATCH,EXACT_TC4_COPY,P1,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,8528aed6c0862de0cfd75d59908320e573b9f06393441dd605058605defd43ad,1,textures/misc/home.png.mcmeta | textures/misc/mark.png.mcmeta | textures/misc/nodes.png.mcmeta | textures/misc/particlefield.png.mcmeta | textures/misc/particles.png.mcmeta | textures/misc/particles2.png.mcmeta | textures/misc/script.png.mcmeta | textures/misc/vortex.png.mcmeta | textures/misc/wisp.png.mcmeta | textures/misc/wispy.png.mcmeta | textures/models/hemis1.png.mcmeta | textures/models/hemis10.png.mcmeta | textures/models/hemis11.png.mcmeta | textures/models/hemis12.png.mcmeta | textures/models/hemis13.png.mcmeta | textures/models/hemis14.png.mcmeta | textures/models/hemis15.png.mcmeta | textures/models/hemis2.png.mcmeta | textures/models/hemis3.png.mcmeta | textures/models/hemis4.png.mcmeta | textures/models/hemis5.png.mcmeta | textures/models/hemis6.png.mcmeta | textures/models/hemis7.png.mcmeta | textures/models/hemis8.png.mcmeta | textures/models/hemis9.png.mcmeta | textures/models/ripple.png.mcmeta | textures/models/ripple1.png.mcmeta | textures/models/ripple10.png.mcmeta | textures/models/ripple11.png.mcmeta | textures/models/ripple12.png.mcmeta | textures/models/ripple13.png.mcmeta | textures/models/ripple14.png.mcmeta | textures/models/ripple15.png.mcmeta | textures/models/ripple2.png.mcmeta | textures/models/ripple3.png.mcmeta | textures/models/ripple4.png.mcmeta | textures/models/ripple5.png.mcmeta | textures/models/ripple6.png.mcmeta | textures/models/ripple7.png.mcmeta | textures/models/ripple8.png.mcmeta | textures/models/ripple9.png.mcmeta | textures/models/scanscreen.png.mcmeta,Byte-exact copy of an original TC4 asset.,,,,,,,,,,OK,1,False,0,[]
PORT,models/hemis13.png,MATCH,EXACT_TC4_COPY,P1,d169f8dfe553f82a3c1f821afb5aa89c5a989c59,8ad3fe53b55f276d1cbff0a22fdf1ffe8ab36b6e22452a7a3e0b127f127477ce,1,textures/models/hemis13.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,0,122,15318,1066,,,,,
PORT,models/hemis13.png.mcmeta,MATCH,EXACT_TC4_COPY,P1,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,8528aed6c0862de0cfd75d59908320e573b9f06393441dd605058605defd43ad,1,textures/misc/home.png.mcmeta | textures/misc/mark.png.mcmeta | textures/misc/nodes.png.mcmeta | textures/misc/particlefield.png.mcmeta | textures/misc/particles.png.mcmeta | textures/misc/particles2.png.mcmeta | textures/misc/script.png.mcmeta | textures/misc/vortex.png.mcmeta | textures/misc/wisp.png.mcmeta | textures/misc/wispy.png.mcmeta | textures/models/hemis1.png.mcmeta | textures/models/hemis10.png.mcmeta | textures/models/hemis11.png.mcmeta | textures/models/hemis12.png.mcmeta | textures/models/hemis13.png.mcmeta | textures/models/hemis14.png.mcmeta | textures/models/hemis15.png.mcmeta | textures/models/hemis2.png.mcmeta | textures/models/hemis3.png.mcmeta | textures/models/hemis4.png.mcmeta | textures/models/hemis5.png.mcmeta | textures/models/hemis6.png.mcmeta | textures/models/hemis7.png.mcmeta | textures/models/hemis8.png.mcmeta | textures/models/hemis9.png.mcmeta | textures/models/ripple.png.mcmeta | textures/models/ripple1.png.mcmeta | textures/models/ripple10.png.mcmeta | textures/models/ripple11.png.mcmeta | textures/models/ripple12.png.mcmeta | textures/models/ripple13.png.mcmeta | textures/models/ripple14.png.mcmeta | textures/models/ripple15.png.mcmeta | textures/models/ripple2.png.mcmeta | textures/models/ripple3.png.mcmeta | textures/models/ripple4.png.mcmeta | textures/models/ripple5.png.mcmeta | textures/models/ripple6.png.mcmeta | textures/models/ripple7.png.mcmeta | textures/models/ripple8.png.mcmeta | textures/models/ripple9.png.mcmeta | textures/models/scanscreen.png.mcmeta,Byte-exact copy of an original TC4 asset.,,,,,,,,,,OK,1,False,0,[]
PORT,models/hemis14.png,MATCH,EXACT_TC4_COPY,P1,43216f13f3c770c59e00a04b201b694efd6eb8d0,534a40424661f201b3d56a8b712fda4982c837e085d86cf6b3ec4281c5e1f810,1,textures/models/hemis14.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,0,94,15413,971,,,,,
PORT,models/hemis14.png.mcmeta,MATCH,EXACT_TC4_COPY,P1,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,8528aed6c0862de0cfd75d59908320e573b9f06393441dd605058605defd43ad,1,textures/misc/home.png.mcmeta | textures/misc/mark.png.mcmeta | textures/misc/nodes.png.mcmeta | textures/misc/particlefield.png.mcmeta | textures/misc/particles.png.mcmeta | textures/misc/particles2.png.mcmeta | textures/misc/script.png.mcmeta | textures/misc/vortex.png.mcmeta | textures/misc/wisp.png.mcmeta | textures/misc/wispy.png.mcmeta | textures/models/hemis1.png.mcmeta | textures/models/hemis10.png.mcmeta | textures/models/hemis11.png.mcmeta | textures/models/hemis12.png.mcmeta | textures/models/hemis13.png.mcmeta | textures/models/hemis14.png.mcmeta | textures/models/hemis15.png.mcmeta | textures/models/hemis2.png.mcmeta | textures/models/hemis3.png.mcmeta | textures/models/hemis4.png.mcmeta | textures/models/hemis5.png.mcmeta | textures/models/hemis6.png.mcmeta | textures/models/hemis7.png.mcmeta | textures/models/hemis8.png.mcmeta | textures/models/hemis9.png.mcmeta | textures/models/ripple.png.mcmeta | textures/models/ripple1.png.mcmeta | textures/models/ripple10.png.mcmeta | textures/models/ripple11.png.mcmeta | textures/models/ripple12.png.mcmeta | textures/models/ripple13.png.mcmeta | textures/models/ripple14.png.mcmeta | textures/models/ripple15.png.mcmeta | textures/models/ripple2.png.mcmeta | textures/models/ripple3.png.mcmeta | textures/models/ripple4.png.mcmeta | textures/models/ripple5.png.mcmeta | textures/models/ripple6.png.mcmeta | textures/models/ripple7.png.mcmeta | textures/models/ripple8.png.mcmeta | textures/models/ripple9.png.mcmeta | textures/models/scanscreen.png.mcmeta,Byte-exact copy of an original TC4 asset.,,,,,,,,,,OK,1,False,0,[]
